,Unnamed: 0,Image,Scene,ROI,Participant,FixDur,FixNr,Start,End,X,Y,Name,NextROI,experience,X1,Y1,Distance
7904,8078,1,1,13,19.0,488.0,154.0,50769.0,51256.0,354.6,97.0,Ceiling,Lamp_above_table,ThirdYear,281.0,148.0,89.54
7905,8079,1,1,21,19.0,272.0,155.0,51284.0,51555.0,437.6,149.9,Lamp_above_table,Windows,ThirdYear,354.6,97.0,98.42
7906,8080,1,1,17,19.0,118.0,156.0,51579.0,51696.0,428.4,199.0,Windows,Curtains,ThirdYear,437.6,149.9,49.95
7907,8081,1,1,15,19.0,144.0,157.0,51861.0,52004.0,481.6,186.4,Curtains,Body,ThirdYear,428.4,199.0,54.67
7908,8082,1,1,8,19.0,157.0,158.0,52070.0,52226.0,377.2,543.2,Body,Elsewhere,ThirdYear,481.6,186.4,371.76
7909,8083,1,1,0,19.0,108.0,159.0,52281.0,52388.0,455.4,692.8,Floor,Body,ThirdYear,377.2,543.2,168.81
7910,8084,1,1,8,19.0,370.0,160.0,52718.0,53087.0,366.3,523.2,Body,Floor,ThirdYear,455.4,692.8,191.58
7911,8085,1,1,9,19.0,259.0,161.0,53123.0,53381.0,431.9,433.2,Floor,Floor,ThirdYear,366.3,523.2,111.37
7912,8086,1,1,9,19.0,774.0,162.0,53402.0,54175.0,444.1,417.9,Floor,Floor,ThirdYear,431.9,433.2,19.57
7913,8087,1,1,9,19.0,540.0,163.0,54194.0,54733.0,465.8,439.0,Floor,Floor,ThirdYear,444.1,417.9,30.27
7914,8088,1,1,9,19.0,686.0,164.0,55026.0,55711.0,392.7,418.0,Floor,Elsewhere,ThirdYear,465.8,439.0,76.06
7915,8089,1,1,0,19.0,187.0,165.0,56010.0,56196.0,454.8,688.3,Floor,Floor,ThirdYear,392.7,418.0,277.34
7916,8090,1,1,9,19.0,198.0,166.0,56249.0,56446.0,435.3,434.4,Floor,Floor,ThirdYear,454.8,688.3,254.65
7917,8091,1,1,9,19.0,462.0,167.0,56465.0,56926.0,461.6,427.9,Floor,Elsewhere,ThirdYear,435.3,434.4,27.09
7918,8092,1,1,0,19.0,211.0,168.0,56982.0,57192.0,472.0,720.0,Floor,Elsewhere,ThirdYear,461.6,427.9,292.29
7919,8093,1,1,0,19.0,155.0,169.0,57213.0,57367.0,460.2,695.3,Floor,Elsewhere,ThirdYear,472.0,720.0,27.37
7920,8094,1,1,0,19.0,1512.0,170.0,57383.0,58894.0,472.8,706.8,Floor,Body,ThirdYear,460.2,695.3,17.06
7921,8095,1,1,8,19.0,38.0,171.0,58936.0,58973.0,457.0,609.4,Body,Floor,ThirdYear,472.8,706.8,98.67
7922,8096,1,1,9,19.0,180.0,172.0,59007.0,59186.0,462.5,445.8,Floor,Floor,ThirdYear,457.0,609.4,163.69
7923,8097,1,1,9,19.0,156.0,173.0,59202.0,59357.0,462.6,419.3,Floor,Floor,ThirdYear,462.5,445.8,26.5
7924,8098,1,1,9,19.0,199.0,174.0,59618.0,59816.0,454.2,419.3,Floor,Floor,ThirdYear,462.6,419.3,8.4
7925,8099,1,1,9,19.0,340.0,175.0,59828.0,60167.0,434.3,415.2,Floor,Floor,ThirdYear,454.2,419.3,20.32
7926,8100,1,1,9,19.0,1254.0,176.0,60186.0,61439.0,465.8,429.2,Floor,Floor,ThirdYear,434.3,415.2,34.47
7927,8101,1,1,9,19.0,286.0,177.0,61457.0,61742.0,432.0,419.5,Floor,Elsewhere,ThirdYear,465.8,429.2,35.16
7928,8102,1,1,0,19.0,199.0,178.0,61759.0,61957.0,405.3,419.4,Floor,Table,ThirdYear,432.0,419.5,26.7
7929,8103,1,1,19,19.0,71.0,179.0,62149.0,62219.0,411.8,413.2,Table,Wooden_wall,ThirdYear,405.3,419.4,8.98
7930,8104,1,1,7,19.0,244.0,180.0,62265.0,62508.0,191.4,372.7,Wooden_wall,Floor,ThirdYear,411.8,413.2,224.09
7931,8105,1,1,9,19.0,129.0,181.0,62561.0,62689.0,287.3,491.2,Floor,Fallen_chair,ThirdYear,191.4,372.7,152.44
7932,8106,1,1,11,19.0,47.0,182.0,62734.0,62780.0,240.9,392.7,Fallen_chair,Wooden_wall,ThirdYear,287.3,491.2,108.88
7933,8107,1,1,7,19.0,284.0,183.0,62818.0,63101.0,203.8,347.2,Wooden_wall,Wooden_wall,ThirdYear,240.9,392.7,58.71
7934,8108,1,1,7,19.0,320.0,184.0,63118.0,63437.0,179.4,359.1,Wooden_wall,Wooden_wall,ThirdYear,203.8,347.2,27.15
7935,8109,1,1,7,19.0,313.0,185.0,63636.0,63948.0,189.9,350.0,Wooden_wall,Elsewhere,ThirdYear,179.4,359.1,13.89
7936,8110,1,1,0,19.0,301.0,186.0,64167.0,64467.0,198.4,365.1,Fallen_chair,Fallen_chair,ThirdYear,189.9,350.0,17.33
7937,8111,1,1,11,19.0,222.0,187.0,64498.0,64719.0,254.8,369.0,Fallen_chair,Elsewhere,ThirdYear,198.4,365.1,56.53
7938,8112,1,1,0,19.0,164.0,188.0,64769.0,64932.0,376.2,403.0,Floor,Table,ThirdYear,254.8,369.0,126.07
7939,8113,1,1,19,19.0,93.0,189.0,64954.0,65046.0,408.5,373.1,Table,Bookcase,ThirdYear,376.2,403.0,44.01
7940,8114,1,1,18,19.0,386.0,190.0,65071.0,65456.0,450.5,390.4,Bookcase,Floor,ThirdYear,408.5,373.1,45.42
7941,8115,1,1,9,19.0,341.0,191.0,65471.0,65811.0,447.1,414.0,Floor,Bookcase,ThirdYear,450.5,390.4,23.84
7942,8116,1,1,18,19.0,194.0,192.0,65827.0,66020.0,447.0,393.2,Bookcase,Elsewhere,ThirdYear,447.1,414.0,20.8
7943,8117,1,1,0,19.0,167.0,193.0,66238.0,66404.0,388.5,420.6,Floor,Floor,ThirdYear,447.0,393.2,64.6
7944,8118,1,1,9,19.0,305.0,194.0,66412.0,66716.0,399.3,422.4,Floor,Table,ThirdYear,388.5,420.6,10.95
7945,8119,1,1,19,19.0,458.0,195.0,66725.0,67182.0,413.3,418.0,Table,Elsewhere,ThirdYear,399.3,422.4,14.68
7946,8120,1,1,0,19.0,119.0,196.0,67414.0,67532.0,380.0,401.6,Floor,Elsewhere,ThirdYear,413.3,418.0,37.12
7947,8121,1,1,0,19.0,422.0,197.0,67546.0,67967.0,388.5,416.7,Floor,Floor,ThirdYear,380.0,401.6,17.33
7948,8122,1,1,9,19.0,137.0,198.0,67989.0,68125.0,423.3,422.0,Floor,Floor,ThirdYear,388.5,416.7,35.2
7949,8123,1,1,9,19.0,119.0,199.0,68143.0,68261.0,450.2,425.9,Floor,Table,ThirdYear,423.3,422.0,27.18
7950,8124,1,1,19,19.0,368.0,200.0,68282.0,68649.0,410.6,414.2,Table,Elsewhere,ThirdYear,450.2,425.9,41.29
7951,8125,1,1,0,19.0,599.0,201.0,68659.0,69257.0,401.8,427.4,Floor,Elsewhere,ThirdYear,410.6,414.2,15.86
7952,8126,1,1,0,19.0,1174.0,202.0,69267.0,70440.0,390.1,409.2,Floor,Elsewhere,ThirdYear,401.8,427.4,21.64
7953,8127,1,1,0,19.0,318.0,203.0,70460.0,70777.0,414.0,423.8,Floor,Floor,ThirdYear,390.1,409.2,28.01
7954,8128,1,1,9,19.0,226.0,204.0,70796.0,71021.0,457.8,433.0,Floor,Floor,ThirdYear,414.0,423.8,44.76
7955,8129,1,1,9,19.0,60.0,205.0,71254.0,71313.0,461.1,416.0,Floor,Back_wall,ThirdYear,457.8,433.0,17.32
7956,8130,1,1,12,19.0,298.0,206.0,71340.0,71637.0,504.4,396.9,Back_wall,Back_wall,ThirdYear,461.1,416.0,47.33
7957,8131,1,1,12,19.0,185.0,207.0,71657.0,71841.0,540.8,397.6,Back_wall,Back_wall,ThirdYear,504.4,396.9,36.41
7958,8132,1,1,12,19.0,113.0,208.0,71848.0,71960.0,540.5,385.9,Back_wall,Floor,ThirdYear,540.8,397.6,11.7
7959,8133,1,1,9,19.0,363.0,209.0,71991.0,72353.0,437.7,435.6,Floor,Floor,ThirdYear,540.5,385.9,114.18
7960,8134,1,1,9,19.0,269.0,210.0,72380.0,72648.0,416.4,507.4,Floor,Floor,ThirdYear,437.7,435.6,74.89
7961,8135,1,1,9,19.0,308.0,211.0,72666.0,72973.0,382.2,501.6,Floor,Body,ThirdYear,416.4,507.4,34.69
7962,8136,1,1,8,19.0,419.0,212.0,72996.0,73414.0,368.9,540.4,Body,Body,ThirdYear,382.2,501.6,41.02
7963,8137,1,1,8,19.0,593.0,213.0,73680.0,74272.0,359.1,536.6,Body,Body,ThirdYear,368.9,540.4,10.51
7964,8138,1,1,8,19.0,365.0,214.0,74281.0,74645.0,369.6,546.5,Body,Body,ThirdYear,359.1,536.6,14.43
7965,8139,1,1,8,19.0,295.0,215.0,74655.0,74949.0,385.6,543.3,Body,Body,ThirdYear,369.6,546.5,16.32
7966,8140,1,1,8,19.0,159.0,216.0,74963.0,75121.0,366.4,539.2,Body,Floor,ThirdYear,385.6,543.3,19.63
7967,8141,1,1,9,19.0,379.0,217.0,75143.0,75521.0,363.1,504.0,Floor,Body,ThirdYear,366.4,539.2,35.35
7968,8142,1,1,8,19.0,512.0,218.0,75545.0,76056.0,357.9,545.5,Body,Body,ThirdYear,363.1,504.0,41.82
7969,8143,1,1,8,19.0,190.0,219.0,76309.0,76498.0,370.0,529.7,Body,Floor,ThirdYear,357.9,545.5,19.9
7970,8144,1,1,9,19.0,209.0,220.0,76551.0,76759.0,455.0,643.9,Floor,Body,ThirdYear,370.0,529.7,142.36
7971,8145,1,1,8,19.0,206.0,221.0,76799.0,77004.0,404.5,530.3,Body,Floor,ThirdYear,455.0,643.9,124.32
7972,8146,1,1,9,19.0,202.0,222.0,77072.0,77273.0,638.7,533.2,Floor,Elsewhere,ThirdYear,404.5,530.3,234.22
7973,8147,1,1,0,19.0,339.0,223.0,77326.0,77664.0,354.0,510.5,Floor,Floor,ThirdYear,638.7,533.2,285.6
7974,8148,1,1,9,19.0,673.0,224.0,77677.0,78349.0,361.8,500.5,Floor,Body,ThirdYear,354.0,510.5,12.68
7975,8149,1,1,8,19.0,716.0,225.0,78373.0,79088.0,363.4,546.2,Body,Body,ThirdYear,361.8,500.5,45.73
7976,8150,1,1,8,19.0,432.0,226.0,79103.0,79534.0,371.7,534.4,Body,Floor,ThirdYear,363.4,546.2,14.43
7977,8151,1,1,9,19.0,458.0,227.0,79555.0,80012.0,369.5,501.2,Floor,Body,ThirdYear,371.7,534.4,33.27
7978,8152,1,1,8,19.0,1231.0,228.0,80031.0,81261.0,362.3,543.1,Body,Body,ThirdYear,369.5,501.2,42.51
7979,8153,1,1,8,19.0,279.0,229.0,81273.0,81551.0,374.1,542.7,Body,Elsewhere,ThirdYear,362.3,543.1,11.81
7980,8154,1,1,0,19.0,320.0,230.0,81571.0,81890.0,370.4,509.3,Floor,Floor,ThirdYear,374.1,542.7,33.6
7981,8155,1,1,9,19.0,647.0,231.0,81904.0,82550.0,352.5,499.5,Floor,Body,ThirdYear,370.4,509.3,20.41
7982,8156,1,1,8,19.0,281.0,232.0,82574.0,82854.0,379.2,534.0,Body,Body,ThirdYear,352.5,499.5,43.62
7983,8157,1,1,8,19.0,257.0,233.0,82867.0,83123.0,373.4,550.5,Body,Floor,ThirdYear,379.2,534.0,17.49
7984,8158,1,1,9,19.0,282.0,234.0,83144.0,83425.0,360.2,508.5,Floor,Floor,ThirdYear,373.4,550.5,44.03
7985,8159,1,1,9,19.0,501.0,235.0,83445.0,83945.0,397.3,502.4,Floor,Floor,ThirdYear,360.2,508.5,37.6
7986,8160,1,1,9,19.0,217.0,236.0,83958.0,84174.0,376.5,485.2,Floor,Floor,ThirdYear,397.3,502.4,26.99
7987,8161,1,1,9,19.0,356.0,237.0,84192.0,84547.0,357.9,464.9,Floor,Floor,ThirdYear,376.5,485.2,27.53
7988,8162,1,1,9,19.0,198.0,238.0,84554.0,84751.0,352.9,451.8,Floor,Floor,ThirdYear,357.9,464.9,14.02
7989,8163,1,1,9,19.0,410.0,239.0,84762.0,85171.0,339.0,442.2,Floor,Body,ThirdYear,352.9,451.8,16.89
7990,8164,1,1,8,19.0,257.0,240.0,85203.0,85459.0,358.2,519.5,Body,Body,ThirdYear,339.0,442.2,79.65
7991,8165,1,1,8,19.0,617.0,241.0,85481.0,86097.0,366.5,548.5,Body,Body,ThirdYear,358.2,519.5,30.16
7992,8166,1,1,8,19.0,421.0,242.0,86112.0,86532.0,376.1,537.9,Body,Floor,ThirdYear,366.5,548.5,14.3
7993,8167,1,1,9,19.0,179.0,243.0,86558.0,86736.0,368.0,495.8,Floor,Floor,ThirdYear,376.1,537.9,42.87
7994,8168,1,1,9,19.0,194.0,244.0,86771.0,86964.0,274.2,490.3,Floor,Body,ThirdYear,368.0,495.8,93.96
7995,8169,1,1,8,19.0,331.0,245.0,86990.0,87320.0,267.3,551.6,Body,Body,ThirdYear,274.2,490.3,61.69
7996,8170,1,1,8,19.0,855.0,246.0,87336.0,88190.0,264.9,568.9,Body,Body,ThirdYear,267.3,551.6,17.47
7997,8171,1,1,8,19.0,170.0,247.0,88205.0,88374.0,244.5,562.6,Body,Body,ThirdYear,264.9,568.9,21.35
7998,8172,1,1,8,19.0,127.0,248.0,88392.0,88518.0,267.2,564.2,Body,Body,ThirdYear,244.5,562.6,22.76
7999,8173,1,1,8,19.0,2586.0,249.0,88772.0,91357.0,266.8,558.6,Body,Body,ThirdYear,267.2,564.2,5.61
8000,8174,1,1,8,19.0,208.0,250.0,91651.0,91858.0,276.0,562.9,Body,Body,ThirdYear,266.8,558.6,10.16
8001,8175,1,1,8,19.0,175.0,251.0,91909.0,92083.0,383.9,567.3,Body,Body,ThirdYear,276.0,562.9,107.99
8002,8176,1,1,8,19.0,158.0,252.0,92108.0,92265.0,482.1,589.3,Body,Floor,ThirdYear,383.9,567.3,100.63
8003,8177,1,1,9,19.0,210.0,253.0,92309.0,92518.0,454.5,429.8,Floor,Table,ThirdYear,482.1,589.3,161.87
8004,8178,1,1,19,19.0,99.0,254.0,92537.0,92635.0,407.2,421.0,Table,Body,ThirdYear,454.5,429.8,48.11
8005,8179,1,1,8,19.0,58.0,255.0,92965.0,93022.0,471.1,610.9,Body,Floor,ThirdYear,407.2,421.0,200.36
8006,8180,1,1,9,19.0,188.0,256.0,93076.0,93263.0,645.8,601.8,Floor,Floor,ThirdYear,471.1,610.9,174.94
8007,8181,1,1,9,19.0,170.0,257.0,93314.0,93483.0,682.2,492.5,Floor,Floor,ThirdYear,645.8,601.8,115.2
8008,8182,1,1,9,19.0,203.0,258.0,93502.0,93704.0,680.6,503.4,Floor,Wall_on_right,ThirdYear,682.2,492.5,11.02
8009,8183,1,1,33,19.0,187.0,259.0,93754.0,93940.0,754.7,572.8,Wall_on_right,Elsewhere,ThirdYear,680.6,503.4,101.52
8010,8184,1,1,0,19.0,170.0,260.0,93968.0,94137.0,727.5,682.8,Floor,Elsewhere,ThirdYear,754.7,572.8,113.31
8011,8185,1,1,0,19.0,134.0,261.0,94182.0,94315.0,476.2,762.5,Floor,Elsewhere,ThirdYear,727.5,682.8,263.64
8012,8186,1,1,0,19.0,130.0,262.0,94677.0,94806.0,456.7,506.2,Floor,Bookcase,ThirdYear,476.2,762.5,257.04
8013,8187,1,1,18,19.0,298.0,263.0,94846.0,95143.0,398.3,386.5,Bookcase,Bookcase,ThirdYear,456.7,506.2,133.19
8014,8188,1,1,18,19.0,368.0,264.0,95165.0,95532.0,393.6,379.5,Bookcase,Floor,ThirdYear,398.3,386.5,8.43
8015,8189,1,1,9,19.0,77.0,265.0,95790.0,95866.0,388.8,454.9,Floor,Back_wall,ThirdYear,393.6,379.5,75.55
8016,8190,1,1,12,19.0,268.0,266.0,95891.0,96158.0,394.3,399.8,Back_wall,Elsewhere,ThirdYear,388.8,454.9,55.37
8017,8191,1,1,0,19.0,256.0,267.0,96181.0,96436.0,413.0,429.5,Floor,Windows,ThirdYear,394.3,399.8,35.1
8018,8192,1,1,17,19.0,183.0,268.0,96491.0,96673.0,412.0,197.2,Windows,Back_wall,ThirdYear,413.0,429.5,232.3
8019,8193,1,1,12,19.0,174.0,269.0,96695.0,96868.0,402.1,126.1,Back_wall,Ceiling,ThirdYear,412.0,197.2,71.79
8020,8194,1,1,13,19.0,184.0,270.0,96906.0,97089.0,332.2,89.0,Ceiling,Ceiling,ThirdYear,402.1,126.1,79.14
8021,8195,1,1,13,19.0,341.0,271.0,97102.0,97442.0,342.0,87.9,Ceiling,Bottles,ThirdYear,332.2,89.0,9.86
8022,8196,1,1,6,19.0,168.0,272.0,97506.0,97673.0,206.2,253.5,Bottles,Wooden_wall,ThirdYear,342.0,87.9,214.16
8023,8197,1,1,7,19.0,271.0,273.0,97722.0,97992.0,173.9,333.6,Wooden_wall,Wooden_wall,ThirdYear,206.2,253.5,86.37
8024,8198,1,1,7,19.0,152.0,274.0,98003.0,98154.0,172.3,350.7,Wooden_wall,Stairs_wall,ThirdYear,173.9,333.6,17.17
8025,8199,1,1,2,19.0,326.0,275.0,98175.0,98500.0,137.1,335.9,Stairs_wall,Stairs_wall,ThirdYear,172.3,350.7,38.18
8026,8200,1,1,2,19.0,174.0,276.0,98516.0,98689.0,108.4,330.3,Stairs_wall,Stairs_wall,ThirdYear,137.1,335.9,29.24
8027,8201,1,1,2,19.0,525.0,277.0,98710.0,99234.0,131.2,339.4,Stairs_wall,Elsewhere,ThirdYear,108.4,330.3,24.55
8028,8202,1,1,0,19.0,208.0,278.0,99310.0,99517.0,329.5,685.2,Floor,Elsewhere,ThirdYear,131.2,339.4,398.62
8029,8203,1,1,0,19.0,224.0,279.0,99565.0,99788.0,492.4,749.6,Floor,Elsewhere,ThirdYear,329.5,685.2,175.17
8030,8204,1,1,0,19.0,590.0,280.0,99800.0,100390.0,478.1,762.3,Floor,Floor,ThirdYear,492.4,749.6,19.13
8031,8205,1,1,9,19.0,323.0,281.0,100630.0,100950.0,425.8,447.6,Floor,Floor,ThirdYear,478.1,762.3,319.02
8032,8206,1,1,9,19.0,223.0,282.0,100970.0,101190.0,431.3,431.2,Floor,Floor,ThirdYear,425.8,447.6,17.3
8033,8207,1,1,9,19.0,156.0,283.0,101200.0,101350.0,423.9,429.6,Floor,Floor,ThirdYear,431.3,431.2,7.57
8034,8208,2,1,2,19.0,234.0,1.0,7.0,240.0,509.4,397.1,Floor,Elsewhere,ThirdYear,0.0,0.0,0.0
8035,8209,2,1,0,19.0,170.0,2.0,284.0,453.0,459.9,513.4,Table,Floor,ThirdYear,509.4,397.1,126.4
8036,8210,2,1,2,19.0,184.0,3.0,491.0,674.0,367.6,389.3,Floor,Body,ThirdYear,459.9,513.4,154.66
8037,8211,2,1,4,19.0,226.0,4.0,698.0,923.0,401.0,345.3,Body,Blood_on_floor,ThirdYear,367.6,389.3,55.24
8038,8212,2,1,6,19.0,295.0,5.0,962.0,1256.0,254.4,412.4,Blood_on_floor,Floor,ThirdYear,401.0,345.3,161.23
8039,8213,2,1,2,19.0,100.0,6.0,1471.0,1570.0,231.5,471.1,Floor,Floor,ThirdYear,254.4,412.4,63.01
8040,8214,2,1,2,19.0,162.0,7.0,1586.0,1747.0,213.9,467.4,Floor,Body,ThirdYear,231.5,471.1,17.98
8041,8215,2,1,4,19.0,309.0,8.0,1784.0,2092.0,113.6,409.9,Body,Blood_on_floor,ThirdYear,213.9,467.4,115.61
8042,8216,2,1,6,19.0,419.0,9.0,2142.0,2560.0,276.5,405.4,Blood_on_floor,Body,ThirdYear,113.6,409.9,162.96
8043,8217,2,1,4,19.0,367.0,10.0,2602.0,2968.0,379.8,334.9,Body,Body,ThirdYear,276.5,405.4,125.06
8044,8218,2,1,4,19.0,108.0,11.0,2996.0,3103.0,309.2,382.9,Body,Floor,ThirdYear,379.8,334.9,85.37
8045,8219,2,1,2,19.0,218.0,12.0,3336.0,3553.0,230.2,457.5,Floor,Body,ThirdYear,309.2,382.9,108.66
8046,8220,2,1,4,19.0,171.0,13.0,3603.0,3773.0,376.5,360.4,Body,Body,ThirdYear,230.2,457.5,175.59
8047,8221,2,1,4,19.0,53.0,14.0,3794.0,3846.0,379.8,335.4,Body,Body,ThirdYear,376.5,360.4,25.22
8048,8222,2,1,4,19.0,181.0,15.0,3867.0,4047.0,362.1,341.6,Body,Body,ThirdYear,379.8,335.4,18.75
8049,8223,2,1,4,19.0,145.0,16.0,4073.0,4217.0,316.1,384.0,Body,Wall_to_kitchen,ThirdYear,362.1,341.6,62.56
8050,8224,2,1,8,19.0,317.0,17.0,4269.0,4585.0,393.3,292.1,Wall_to_kitchen,Plate,ThirdYear,316.1,384.0,120.02
8051,8225,2,1,15,19.0,225.0,18.0,4642.0,4866.0,531.9,487.6,Plate,Plate,ThirdYear,393.3,292.1,239.65
8052,8226,2,1,15,19.0,90.0,19.0,4890.0,4979.0,507.1,533.9,Plate,Newspaper_on_table,ThirdYear,531.9,487.6,52.52
8053,8227,2,1,12,19.0,306.0,20.0,5261.0,5566.0,422.5,587.0,Newspaper_on_table,Newspaper_on_table,ThirdYear,507.1,533.9,99.88
8054,8228,2,1,12,19.0,107.0,21.0,5582.0,5688.0,397.6,603.2,Newspaper_on_table,Wall_kitchen,ThirdYear,422.5,587.0,29.71
8055,8229,2,1,24,19.0,173.0,22.0,5767.0,5939.0,853.1,291.2,Wall_kitchen,Wall_kitchen,ThirdYear,397.6,603.2,552.11
8056,8230,2,1,24,19.0,132.0,23.0,5999.0,6130.0,566.1,329.8,Wall_kitchen,Floor,ThirdYear,853.1,291.2,289.58
8057,8231,2,1,2,19.0,158.0,24.0,6206.0,6363.0,783.8,687.3,Floor,Chair_front,ThirdYear,566.1,329.8,418.57
8058,8232,2,1,22,19.0,567.0,25.0,6390.0,6956.0,885.2,685.1,Chair_front,Chair_front,ThirdYear,783.8,687.3,101.42
8059,8233,2,1,22,19.0,179.0,26.0,6965.0,7143.0,880.2,677.6,Chair_front,Fallen_chair,ThirdYear,885.2,685.1,9.01
8060,8234,2,1,23,19.0,200.0,27.0,7181.0,7380.0,801.4,539.9,Fallen_chair,Fallen_can_table_front,ThirdYear,880.2,677.6,158.65
8061,8235,2,1,20,19.0,187.0,28.0,7427.0,7613.0,626.3,556.4,Fallen_can_table_front,Fallen_can_table_front,ThirdYear,801.4,539.9,175.88
8062,8236,2,1,20,19.0,251.0,29.0,7637.0,7887.0,575.4,588.0,Fallen_can_table_front,Newspaper_on_table,ThirdYear,626.3,556.4,59.91
8063,8237,2,1,12,19.0,202.0,30.0,7929.0,8130.0,452.0,609.8,Newspaper_on_table,Newspaper_on_table,ThirdYear,575.4,588.0,125.31
8064,8238,2,1,12,19.0,188.0,31.0,8159.0,8346.0,396.6,631.8,Newspaper_on_table,Newspaper_on_table,ThirdYear,452.0,609.8,59.61
8065,8239,2,1,12,19.0,146.0,32.0,8364.0,8509.0,365.9,629.3,Newspaper_on_table,Elsewhere,ThirdYear,396.6,631.8,30.8
8066,8240,2,1,0,19.0,231.0,33.0,8545.0,8775.0,515.4,643.7,Table,Elsewhere,ThirdYear,365.9,629.3,150.19
8067,8241,2,1,0,19.0,330.0,34.0,8796.0,9125.0,487.0,666.9,Table,Newspaper_on_table,ThirdYear,515.4,643.7,36.67
8068,8242,2,1,12,19.0,325.0,35.0,9157.0,9481.0,364.3,624.4,Newspaper_on_table,Pen_on_newspaper,ThirdYear,487.0,666.9,129.85
8069,8243,2,1,13,19.0,286.0,36.0,9528.0,9813.0,481.2,656.5,Pen_on_newspaper,Pen_on_newspaper,ThirdYear,364.3,624.4,121.23
8070,8244,2,1,13,19.0,328.0,37.0,9825.0,10152.0,496.5,649.3,Pen_on_newspaper,Newspaper_on_table,ThirdYear,481.2,656.5,16.91
8071,8245,2,1,12,19.0,306.0,38.0,10203.0,10508.0,341.4,531.1,Newspaper_on_table,Newspaper_on_table,ThirdYear,496.5,649.3,195.01
8072,8246,2,1,12,19.0,194.0,39.0,10531.0,10724.0,410.1,514.4,Newspaper_on_table,Fallen_glass_on_table,ThirdYear,341.4,531.1,70.7
8073,8247,2,1,11,19.0,196.0,40.0,10745.0,10940.0,385.2,478.9,Fallen_glass_on_table,Cigarette_pack_left,ThirdYear,410.1,514.4,43.36
8074,8248,2,1,14,19.0,191.0,41.0,10966.0,11156.0,469.5,496.7,Cigarette_pack_left,Elsewhere,ThirdYear,385.2,478.9,86.16
8075,8249,2,1,0,19.0,290.0,42.0,11173.0,11462.0,446.6,490.9,Table,Elsewhere,ThirdYear,469.5,496.7,23.62
8076,8250,2,1,0,19.0,205.0,43.0,11488.0,11692.0,526.8,460.5,Table,Plate,ThirdYear,446.6,490.9,85.77
8077,8251,2,1,15,19.0,163.0,44.0,11715.0,11877.0,504.1,501.5,Plate,Elsewhere,ThirdYear,526.8,460.5,46.86
8078,8252,2,1,0,19.0,284.0,45.0,12090.0,12373.0,588.9,495.2,Table,Elsewhere,ThirdYear,504.1,501.5,85.03
8079,8253,2,1,0,19.0,147.0,46.0,12411.0,12557.0,509.5,453.6,Table,Elsewhere,ThirdYear,588.9,495.2,89.64
8080,8254,2,1,0,19.0,266.0,47.0,12583.0,12848.0,437.4,485.3,Table,Elsewhere,ThirdYear,509.5,453.6,78.76
8081,8255,2,1,0,19.0,142.0,48.0,12855.0,12996.0,449.5,483.8,Table,Elsewhere,ThirdYear,437.4,485.3,12.19
8082,8256,2,1,0,19.0,338.0,49.0,13022.0,13359.0,522.6,454.1,Table,Plate,ThirdYear,449.5,483.8,78.9
8083,8257,2,1,15,19.0,361.0,50.0,13394.0,13754.0,501.0,520.8,Plate,Cigarette_pack_left,ThirdYear,522.6,454.1,70.11
8084,8258,2,1,14,19.0,229.0,51.0,13772.0,14000.0,473.7,497.3,Cigarette_pack_left,Fallen_glass_on_table,ThirdYear,501.0,520.8,36.02
8085,8259,2,1,11,19.0,305.0,52.0,14028.0,14332.0,395.7,479.0,Fallen_glass_on_table,Floor,ThirdYear,473.7,497.3,80.12
8086,8260,2,1,2,19.0,344.0,53.0,14713.0,15056.0,434.6,388.7,Floor,Bottle_on_table,ThirdYear,395.7,479.0,98.32
8087,8261,2,1,10,19.0,291.0,54.0,15078.0,15368.0,432.9,419.3,Bottle_on_table,Cigarette_pack_right,ThirdYear,434.6,388.7,30.65
8088,8262,2,1,16,19.0,424.0,55.0,15407.0,15830.0,544.5,458.8,Cigarette_pack_right,Elsewhere,ThirdYear,432.9,419.3,118.38
8089,8263,2,1,0,19.0,393.0,56.0,15845.0,16237.0,511.4,461.5,Table,Plate,ThirdYear,544.5,458.8,33.21
8090,8264,2,1,15,19.0,202.0,57.0,16262.0,16463.0,494.5,517.2,Plate,Fallen_can_table_back,ThirdYear,511.4,461.5,58.21
8091,8265,2,1,19,19.0,425.0,58.0,16511.0,16935.0,572.7,466.1,Fallen_can_table_back,Upright_can_front,ThirdYear,494.5,517.2,93.42
8092,8266,2,1,21,19.0,320.0,59.0,16985.0,17304.0,653.1,555.9,Upright_can_front,Fallen_can_table_front,ThirdYear,572.7,466.1,120.53
8093,8267,2,1,20,19.0,546.0,60.0,17329.0,17874.0,579.1,598.1,Fallen_can_table_front,Chair_front,ThirdYear,653.1,555.9,85.19
8094,8268,2,1,22,19.0,188.0,61.0,17930.0,18117.0,681.7,752.7,Chair_front,Newspaper_on_table,ThirdYear,579.1,598.1,185.55
8095,8269,2,1,12,19.0,239.0,62.0,18170.0,18408.0,366.5,650.0,Newspaper_on_table,Newspaper_on_table,ThirdYear,681.7,752.7,331.51
8096,8270,2,1,12,19.0,261.0,63.0,18424.0,18684.0,368.0,634.5,Newspaper_on_table,Newspaper_on_table,ThirdYear,366.5,650.0,15.57
